phone_number,street_address,hospital_name,longitude,latitude,Si/Do,Si/Gun/Gu,Eup/Myeon/Dong
051-753-2966,부산광역시 수영구 연수로 296(망미동),베스트프렌드 동물병원,391527.4307,187966.6296,부산광역시,수영구,망미동 803-10
031-203-5525,"경기도 수원시 영통구 봉영로1759번길 8-15, 현명빌딩 2층 (영통동)",보현동물병원,207134.899,418326.2467,경기도,수원시,영통구 영통동 946-7 현명빌딩 2층
02-2038-8877,"서울특별시 양천구 목동서로 295, 1층 102호 (신정동, 우림필유)",상상동물병원,188354.2299,446527.46,서울특별시,양천구,신정동 319 우림필유 102호
054-912-0473,"경상북도 김천시 혁신8로 177, 농림축산검역본부 질병진단동 1층 (율곡동)",농림축산검역본부 부설 동물병원,307989.4049,292526.4368,경상북도,김천시,율곡동 960 농림축산검역본부
051-953-2000,"부산광역시 금정구 식물원로 11, 2층 (장전동)",보담동물의료센터,389912.897,193614.5837,부산광역시,금정구,장전동 607-37
02-511-7522,"서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 2층 (청담동)",VIP 반려동물 암센터,204264.724,446357.6167,서울특별시,강남구,청담동 46 베디베로스퀘어 2층
02-3427-6419,"서울특별시 강동구 고덕로83길 32, 2층 (고덕동)",피카소동물병원,214846.3337,450705.8001,서울특별시,강동구,고덕동 191-3
031-222-7617,"경기도 수원시 권선구 경수대로 411, 1층 (권선동)",정직한동물의료센터,202120.9046,417923.6869,경기도,수원시,권선구 권선동 941-5
972-6675,광주광역시 광산구 첨단내촌로70번길 108-9 (월계동),첨단우리동물병원,185579.8275,190402.0907,광주광역시,광산구,월계동 828-5번지
944-5550,광주광역시 광산구 광산로 23 (송정동),광산동물병원,181174.1858,182184.3567,광주광역시,광산구,송정동 826-31번지
952-5446,광주광역시 광산구 목련로 91-1 (월곡동),하남동물병원,182425.83,185929.64,광주광역시,광산구,월곡동 511-9번지
959-7533,광주광역시 광산구 신창로 40 (신창동),연두동물병원,185108.0121,187750.7821,광주광역시,광산구,신창동 1211-4번지
954-4306,광주광역시 광산구 하남대로 279 (신가동),해피동물병원,183911.4981,186704.0114,광주광역시,광산구,신가동 930-9번지
062-959-0975,광주광역시 광산구 장신로 164 (수완동),수완종합동물병원,184270.3021,187918.4875,광주광역시,광산구,수완동 1452번지
062-959-7511,광주광역시 광산구 용아로399번길 51 (하남동),정다운동물병원,181983.1671,186459.7476,광주광역시,광산구,하남동 785번지
062-962-3141,광주광역시 광산구 월곡산정로 67 (월곡동),밝은동물병원,182569.5693,185248.0576,광주광역시,광산구,월곡동 61-19
062-951-7585,광주광역시 광산구 임방울대로 213 (신가동),배선생펫스토리동물병원,183287.3882,186805.08,광주광역시,광산구,신가동 1296번지
062-523-0075,광주광역시 광산구 북문대로420번길 206 (신창동),광주동물메디컬센터,186984.8709,187902.2549,광주광역시,광산구,신창동 77-255
062-973-7579,광주광역시 광산구 첨단중앙로 150 (쌍암동),도담도담동물병원,185576.4974,191045.7396,광주광역시,광산구,쌍암동 657-3번지
943-8288,광주광역시 광산구 내상로 55 (송정동),녹십자동물병원,181557.94,182068.6246,광주광역시,광산구,송정동 576-57번지
952-7588,광주광역시 광산구 하남대로 273 (신가동),운남동물병원,183856.52,186707.86,광주광역시,광산구,신가동 930-5번지
945-8277,"광주광역시 광산구 어등대로 712, 1층 (소촌동)",예동물병원,181171.0017,182521.9044,광주광역시,광산구,소촌동 529-21번지
959-7558,광주광역시 광산구 수등로76번길 39-8 (신가동),한빛동물병원,183292.6757,186996.2858,광주광역시,광산구,신가동 1272번지
062-961-7522,광주광역시 광산구 왕버들로 113-2 (수완동),초로동물병원,183919.6666,189220.8866,광주광역시,광산구,수완동 725번지 나동 8호
062-971-1275,"광주광역시 광산구 첨단강변로99번길 34, 1층 101호 (쌍암동, 루빌코리아)",다나은 동물병원,186342.6129,190737.889,광주광역시,광산구,쌍암동 694-45 루빌코리아 101호
062-716-2979,"광주광역시 광산구 장신로 72, 101,201호 (장덕동)",공감동물메디컬센터,183351.0812,187937.9747,광주광역시,광산구,장덕동 1658
062-952-0750,광주광역시 광산구 신창로 125 (신창동),신창동물병원,185187.7274,188596.5725,광주광역시,광산구,신창동 1129-3번지
972-7900,"광주광역시 광산구 선운로 55, 312동 (상가동) 103,104호 (선암동, 광주 선운지구 이지더원 3단지)",보람동물병원,179432.1848,183517.1001,광주광역시,광산구,선암동 549 광주 선운지구 이지더원 3단지
627-8875,대전광역시 대덕구 한밭대로 1100 (중리동),라온펫 동물병원,237692.9284,317575.9945,대전광역시,대덕구,중리동 230-1번지
932-0970,대전광역시 대덕구 신탄진로 842 (신탄진동),이승재동물병원,238389.2925,328031.4031,대전광역시,대덕구,신탄진동 117-35
627-7744,대전광역시 대덕구 계족로 617 (중리동),상아동물병원,238504.1885,318488.1073,대전광역시,대덕구,중리동 133-3
637-7572,대전광역시 대덕구 송촌북로4번길 15 (송촌동),송촌선비동물병원,239228.6535,318103.7864,대전광역시,대덕구,송촌동 470-8
042-633-7582,대전광역시 대덕구 송촌로93번길 2 (송촌동),고려동물종합병원,239437.3775,318084.009,대전광역시,대덕구,송촌동 481-11
042)626-3075,대전광역시 대덕구 중리로 58 (중리동),스마일동물병원,238100.61,318238.475,대전광역시,대덕구,중리동 375-26번지
931-7582,대전광역시 대덕구 신탄진로 797 (신탄진동),신탄진 동물병원,238390.889,327594.9216,대전광역시,대덕구,신탄진동 147-5
632-7553,"대전광역시 대덕구 동춘당로114번길 11-17, 비젼타워 (송촌동)",디위드동물병원,239213.4422,318586.4444,대전광역시,대덕구,송촌동 445-2 비젼타워
042-485-7582,대전광역시 유성구 봉명서로 11-13 (봉명동),도안 ECO 종합동물병원,230495.2971,315924.5823,대전광역시,유성구,봉명동 1053-1번지
042-822-5081,대전광역시 유성구 장대로 47 (장대동),신유성동물병원,230089.7929,317647.1821,대전광역시,유성구,장대동 280-6번지
042-822-4775,대전광역시 유성구 상대동로2번길 12 (상대동),황학균동물병원,230354.4475,315878.4158,대전광역시,유성구,상대동 480-4번지
042-862-7588,대전광역시 유성구 농대로 4 (어은동),퍼니펫 동물병원,231681.9372,317853.4262,대전광역시,유성구,어은동 105-7번지
042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동),대전광역시 동물보호센터 부속 동물병원,234202.6675,328718.7485,대전광역시,유성구,금고동 583
042-931-1187,"대전광역시 유성구 봉산로6번길 9, 1층 (봉산동)",한밭동물종합병원,234788.315,326047.4121,대전광역시,유성구,봉산동 290-7번지 1층
703-6996,"부산광역시 해운대구 좌동순환로 178, 2층 (좌동)",신도시동물병원,398114.7254,188646.7314,부산광역시,해운대구,좌동 1289-4번지 한솔빌딩
784-1235,부산광역시 해운대구 해운대로61번길 104 (반여동),푸른동물병원,393889.3996,190459.9555,부산광역시,해운대구,반여동 1291-1346번지
784-0079,"부산광역시 해운대구 재반로 117-1, 2층 (재송동)",재송동물병원,393617.9119,189822.8846,부산광역시,해운대구,재송동 1059-3
704-7540,"부산광역시 해운대구 좌동순환로 308, 3층 (좌동)",성심동물병원,398779.0602,187679.4036,부산광역시,해운대구,좌동 1327-5번지 10통송강빌딩
704-7582,"부산광역시 해운대구 해운대로 580, 4층 (우동)",김준완 동물의료센터,396290.775,186797.7446,부산광역시,해운대구,우동 641-7번지
545-0041,부산광역시 해운대구 아랫반송로 11-1 (반송동),반송동물병원,395445.9279,193925.8128,부산광역시,해운대구,반송동 257-248번지
515540010,"부산광역시 동래구 명륜로 194, 1층 (명륜동)",훈 동물병원,389597.477,192179.4203,부산광역시,동래구,명륜동 676-112번지
051-555-4813,"부산광역시 동래구 명륜로 90 (수안동, 호원메디컬)",유성준동물병원,389730.5437,191213.3798,부산광역시,동래구,수안동 568번지
051-505-4088,부산광역시 동래구 아시아드대로 207 (온천동),온천동물병원,388057.9041,191229.0182,부산광역시,동래구,온천동 1266-4번지
051-982-2580,"부산광역시 동래구 아시아드대로 160, 1,2층 (사직동)",노블동물병원,388037.5021,190778.6013,부산광역시,동래구,"사직동 64-24번지 1,2층"
504-1813,부산광역시 동래구 사직북로63번길 11 (사직동),사직삼보동물병원,387322.6727,190886.3262,부산광역시,동래구,사직동 28-15번지
555-8300,부산광역시 동래구 명륜로98번길 1 (명륜동),한사랑동물병원,389677.7442,191267.8055,부산광역시,동래구,명륜동 429-17번지
552-3003,부산광역시 동래구 충렬대로237번길 148 (명륜동),동양축산병원,389560.473,191788.2264,부산광역시,동래구,명륜동 627-4
525-1275,부산광역시 동래구 명장로 150 (안락동),초원동물병원,392296.4456,190840.0906,부산광역시,동래구,안락동 469-8번지
524-8275,부산광역시 동래구 반송로 243 (안락동),레알피부전문동물병원,391075.3324,191261.0795,부산광역시,동래구,안락동 946-7번지
051-531-7582,부산광역시 동래구 충렬대로 488 (안락동),바른동물병원,392221.1881,190383.5461,부산광역시,동래구,안락동 64-1번지
555-2119,"부산광역시 동래구 명륜로 65, 1층 (수안동)",뉴욕동물병원,389735.5106,190957.4117,부산광역시,동래구,수안동 4-17
506-7975,부산광역시 동래구 사직로70번길 50 (사직동),자연동물병원,387331.3603,190631.6142,부산광역시,동래구,사직동 42-1번지
051-557-7577,부산광역시 동래구 동래로147번길 6 (복천동),학산동물병원,389989.7061,191486.2968,부산광역시,동래구,복천동 177-2번지
051-506-8875,"부산광역시 동래구 충렬대로 160, 1층 (온천동)",스카이동물병원,389112.3373,191433.4406,부산광역시,동래구,온천동 1440-1
555-4130,부산광역시 동래구 충렬대로 268-1 (낙민동),재생동물병원,390130.9977,191048.9997,부산광역시,동래구,낙민동 288-58번지
051-556-8747,부산광역시 동래구 안연로98번길 4 (안락동),안락동물병원,391004.4886,190526.7084,부산광역시,동래구,안락동 756-57번지
553-4409,부산광역시 동래구 금강공원로 11-1 (온천동),류태현동물병원,389584.1651,193008.3248,부산광역시,동래구,온천동 170-2번지
527-8742,부산광역시 동래구 반송로 265 (명장동),한양종합동물병원,391225.7738,191419.5697,부산광역시,동래구,명장동 29-4번지
055-274-7525,"경상남도 창원시 성산구 원이대로 676 (상남동,금탑빌딩 1층)",온누리 동물의료센터,353518.9122,192850.9444,경상남도,창원시,성산구 상남동 2-7 금탑빌딩 1층
055-287-0279,"경상남도 창원시 성산구 용지로133번길 17 (중앙동,1층)",튼튼동물병원,352725.4759,193383.3623,경상남도,창원시,성산구 중앙동 76-1 1층
055-222-2475,"경상남도 창원시 마산합포구 해안대로 49, 2층 (해운동)",아이파크 동물병원,342365.6166,188021.9532,경상남도,창원시,마산합포구 해운동 67-9 2층
055-295-5014,경상남도 창원시 마산회원구 양덕서로 47 (양덕동),펫유동물병원,343903.2328,193380.2318,경상남도,창원시,마산회원구 양덕동 77-4 206~207호
055-262-7590,"경상남도 창원시 성산구 원이대로473번길 28, 103호 (반림동,반송빌딩)",미래펫 동물병원,352035.0799,194236.7549,경상남도,창원시,성산구 반림동 17-2 반송빌딩 103호
055-253-3867,경상남도 창원시 의창구 동읍 동읍로 332,창원시축산농협 동물병원,351511.3058,201471.4186,경상남도,창원시,의창구 동읍 월잠리 519
055-263-2600,"경상남도 창원시 성산구 창이대로881번길 11, 신대방빌딩 1층 101,102호 (대방동)",신대방동물메디컬,355489.0517,191119.3773,경상남도,창원시,성산구 대방동 366-4 신대방빌딩
546-7588,경상남도 창원시 진해구 충장로 143-1 (여좌동),O.K 동물병원,351907.9453,184949.0887,경상남도,창원시,진해구 여좌동 796-6
055-247-4819,경상남도 창원시 마산회원구 회원남1길 49 (회원동),회원동물메디컬센터,342898.2138,192158.4955,경상남도,창원시,마산회원구 회원동 403-3
055-275-0076,"경상남도 창원시 성산구 용지로 90, 공성상가 1층 10호 (중앙동)",대방동물병원,352667.0905,192885.8583,경상남도,창원시,성산구 중앙동 95-3 공성상가
055-262-5152,"경상남도 창원시 성산구 안민안길 20, 2층 204호 (안민동, 한솔프라자)",강애동물병원,354021.936,188796.9472,경상남도,창원시,성산구 안민동 72 한솔프라자 204호
055-292-7375,경상남도 창원시 마산회원구 3·15대로 846 (합성동),가람동물병원,344584.1692,195159.0988,경상남도,창원시,마산회원구 합성동 134-2
055-253-7507,경상남도 창원시 마산회원구 합성서1길 157 (합성동),사랑으로동물병원,344251.6299,194884.2703,경상남도,창원시,마산회원구 합성동 129-12
055-271-7271,경상남도 창원시 마산합포구 진북면 학동로 537-48,진북동물병원,330971.0784,184558.1404,경상남도,창원시,마산합포구 진북면 영학리 211-5
055-299-0075,경상남도 창원시 마산회원구 3·15대로 593 (석전동),창생동물병원,343177.2437,193121.3951,경상남도,창원시,마산회원구 석전동 265-57
055-238-6520,경상남도 창원시 의창구 지귀로 16 (봉곡동),고려동물병원,350075.8103,195194.527,경상남도,창원시,의창구 봉곡동 31-3
